Date,Open,High,Low,Close,Adj Close,Volume
2022-08-31,4250.0,4350.0,4240.0,4340.0,4083.8515625,191475700
2022-09-01,4320.0,4390.0,4310.0,4390.0,4130.900390625,139929300
2022-09-02,4410.0,4450.0,4380.0,4450.0,4187.359375,220616600
2022-09-05,4430.0,4600.0,4420.0,4590.0,4319.0966796875,261126600
2022-09-06,4670.0,4690.0,4550.0,4560.0,4290.8671875,188042700
2022-09-07,4510.0,4550.0,4460.0,4460.0,4196.76904296875,231936700
2022-09-08,4480.0,4620.0,4480.0,4600.0,4328.505859375,250373200
2022-09-09,4640.0,4640.0,4570.0,4610.0,4337.916015625,119286700
2022-09-12,4610.0,4630.0,4560.0,4560.0,4290.8671875,97988000
2022-09-13,4560.0,4640.0,4560.0,4580.0,4309.6865234375,141828800
2022-09-14,4520.0,4610.0,4510.0,4580.0,4309.6865234375,149960600
2022-09-15,4600.0,4700.0,4590.0,4610.0,4337.916015625,295664100
2022-09-16,4610.0,4620.0,4500.0,4500.0,4234.40869140625,282492200
2022-09-19,4520.0,4600.0,4500.0,4570.0,4300.27685546875,134432000
2022-09-20,4570.0,4600.0,4490.0,4490.0,4224.99853515625,138695500
2022-09-21,4490.0,4550.0,4470.0,4550.0,4281.45703125,159976900
2022-09-22,4500.0,4580.0,4500.0,4560.0,4290.8671875,100425300
2022-09-23,4540.0,4560.0,4480.0,4480.0,4215.58837890625,139074000
2022-09-26,4480.0,4540.0,4410.0,4540.0,4272.04736328125,280747500
2022-09-27,4500.0,4550.0,4480.0,4530.0,4262.6376953125,213704600
2022-09-28,4510.0,4560.0,4480.0,4520.0,4253.22802734375,161815300
2022-09-29,4520.0,4540.0,4460.0,4480.0,4215.58837890625,169368600
2022-09-30,4450.0,4510.0,4410.0,4490.0,4224.99853515625,224229200
2022-10-03,4500.0,4550.0,4480.0,4530.0,4262.6376953125,159559600
2022-10-04,4560.0,4650.0,4560.0,4640.0,4366.1455078125,256367100
2022-10-05,4660.0,4660.0,4540.0,4540.0,4272.04736328125,182246200
2022-10-06,4540.0,4570.0,4510.0,4510.0,4243.81787109375,123346200
2022-10-07,4480.0,4490.0,4430.0,4440.0,4177.94970703125,133678600
2022-10-10,4420.0,4430.0,4340.0,4370.0,4112.0810546875,193923600
2022-10-11,4390.0,4430.0,4370.0,4430.0,4168.53955078125,133742200
2022-10-12,4470.0,4470.0,4400.0,4400.0,4140.310546875,128741800
2022-10-13,4390.0,4420.0,4350.0,4350.0,4093.261474609375,104269900
2022-10-14,4380.0,4390.0,4270.0,4270.0,4017.98291015625,180841100
2022-10-17,4270.0,4320.0,4260.0,4300.0,4046.212158203125,145506000
2022-10-18,4280.0,4340.0,4280.0,4290.0,4036.802734375,161444100
2022-10-19,4280.0,4340.0,4280.0,4300.0,4046.212158203125,81682300
2022-10-20,4280.0,4400.0,4280.0,4390.0,4130.900390625,149521700
2022-10-21,4360.0,4460.0,4360.0,4430.0,4168.53955078125,165052200
2022-10-24,4430.0,4540.0,4430.0,4500.0,4234.40869140625,186997700
2022-10-25,4560.0,4610.0,4550.0,4590.0,4319.0966796875,233948800
2022-10-26,4600.0,4610.0,4500.0,4530.0,4262.6376953125,178298500
2022-10-27,4550.0,4600.0,4530.0,4600.0,4328.505859375,131385300
2022-10-28,4600.0,4630.0,4560.0,4630.0,4356.7353515625,227256400
2022-10-31,4630.0,4680.0,4630.0,4650.0,4375.55517578125,275184000
2022-11-01,4690.0,4700.0,4630.0,4660.0,4384.96484375,230590200
2022-11-02,4680.0,4680.0,4570.0,4610.0,4337.916015625,163816900
2022-11-03,4630.0,4660.0,4590.0,4650.0,4375.55517578125,174423000
2022-11-04,4650.0,4660.0,4610.0,4650.0,4375.55517578125,85292300
2022-11-07,4650.0,4690.0,4610.0,4690.0,4413.1943359375,112070500
2022-11-08,4690.0,4690.0,4610.0,4620.0,4347.326171875,80916300
2022-11-09,4600.0,4650.0,4600.0,4650.0,4375.55517578125,126493900
2022-11-10,4560.0,4580.0,4520.0,4530.0,4262.6376953125,196277400
2022-11-11,4620.0,4650.0,4590.0,4650.0,4375.55517578125,153238500
2022-11-14,4620.0,4640.0,4550.0,4580.0,4309.6865234375,140187600
2022-11-15,4580.0,4610.0,4560.0,4580.0,4309.6865234375,87986300
2022-11-16,4590.0,4610.0,4490.0,4520.0,4253.22802734375,245789200
2022-11-17,4520.0,4670.0,4500.0,4670.0,4394.375,214514600
2022-11-18,4670.0,4680.0,4610.0,4610.0,4337.916015625,105313200
2022-11-21,4620.0,4630.0,4560.0,4590.0,4319.0966796875,82279300
2022-11-22,4570.0,4670.0,4570.0,4590.0,4319.0966796875,154866000
2022-11-23,4640.0,4670.0,4630.0,4670.0,4394.375,147280600
2022-11-24,4700.0,4740.0,4670.0,4720.0,4441.423828125,156735700
2022-11-25,4700.0,4750.0,4690.0,4750.0,4469.65283203125,177861100
2022-11-28,4730.0,4830.0,4730.0,4820.0,4535.521484375,214611600
2022-11-29,4820.0,4860.0,4790.0,4850.0,4563.7509765625,184916300
2022-11-30,4810.0,4980.0,4800.0,4980.0,4686.07861328125,560639800
2022-12-01,5000.0,5025.0,4900.0,4940.0,4648.439453125,267382600
2022-12-02,4900.0,4930.0,4860.0,4890.0,4601.390625,199981400
2022-12-05,4910.0,4930.0,4860.0,4890.0,4601.390625,88463000
2022-12-06,4860.0,4890.0,4800.0,4860.0,4573.1611328125,151325300
2022-12-07,4840.0,4840.0,4740.0,4760.0,4479.06298828125,253330100
2022-12-08,4760.0,4840.0,4710.0,4840.0,4554.341796875,154313900
2022-12-09,4830.0,4840.0,4760.0,4800.0,4516.7021484375,203573100
2022-12-12,4800.0,4850.0,4760.0,4850.0,4563.7509765625,139582400
2022-12-13,4870.0,4980.0,4840.0,4970.0,4676.66845703125,194233200
2022-12-14,5000.0,5000.0,4870.0,4980.0,4686.07861328125,201275800
2022-12-15,4900.0,4940.0,4880.0,4910.0,4620.2099609375,170702300
2022-12-16,4820.0,4980.0,4820.0,4980.0,4686.07861328125,594601900
2022-12-19,4970.0,4980.0,4920.0,4970.0,4676.66845703125,82959800
2022-12-20,4930.0,4970.0,4890.0,4910.0,4620.2099609375,78671600
2022-12-21,4910.0,4940.0,4870.0,4890.0,4601.390625,71277800
2022-12-22,4910.0,4970.0,4900.0,4960.0,4667.25927734375,87321400
2022-12-23,4920.0,4940.0,4880.0,4880.0,4591.98046875,53350600
2022-12-26,4900.0,4930.0,4890.0,4930.0,4639.02978515625,43581100
2022-12-27,4930.0,4950.0,4860.0,4870.0,4582.57080078125,74123800
2022-12-28,4870.0,4880.0,4810.0,4820.0,4535.521484375,117912500
2022-12-29,4820.0,4870.0,4800.0,4870.0,4582.57080078125,106690700
2022-12-30,4870.0,4950.0,4870.0,4940.0,4648.439453125,182091500
2023-01-02,4910.0,4920.0,4820.0,4870.0,4582.57080078125,100200100
2023-01-03,4830.0,4900.0,4830.0,4850.0,4563.7509765625,95136500
2023-01-04,4850.0,4850.0,4770.0,4770.0,4488.47265625,188071000
2023-01-05,4750.0,4760.0,4570.0,4640.0,4366.1455078125,292142000
2023-01-06,4550.0,4640.0,4550.0,4620.0,4347.326171875,175932000
2023-01-09,4580.0,4640.0,4550.0,4590.0,4319.0966796875,166164900
2023-01-10,4550.0,4570.0,4410.0,4430.0,4220.95703125,282510000
2023-01-11,4410.0,4430.0,4360.0,4380.0,4173.31640625,211610100
2023-01-12,4480.0,4520.0,4410.0,4500.0,4287.65380859375,210887800
2023-01-13,4510.0,4530.0,4420.0,4480.0,4268.59765625,134592100
2023-01-16,4430.0,4530.0,4420.0,4520.0,4306.7099609375,172170900
2023-01-17,4520.0,4580.0,4510.0,4560.0,4344.82275390625,150577400
2023-01-18,4560.0,4620.0,4560.0,4600.0,4382.93505859375,178026000
2023-01-19,4590.0,4630.0,4580.0,4610.0,4392.462890625,117204100
2023-01-20,4630.0,4670.0,4620.0,4650.0,4430.57568359375,116038300
2023-01-24,4660.0,4680.0,4590.0,4620.0,4401.9912109375,81964700
2023-01-25,4620.0,4620.0,4550.0,4560.0,4344.82275390625,84009300
2023-01-26,4560.0,4620.0,4550.0,4590.0,4373.40673828125,113840400
2023-01-27,4600.0,4680.0,4600.0,4640.0,4421.04736328125,178282600
2023-01-30,4650.0,4680.0,4570.0,4610.0,4392.462890625,185972400
2023-01-31,4610.0,4620.0,4570.0,4580.0,4363.87890625,280039200
2023-02-01,4630.0,4690.0,4620.0,4680.0,4459.16015625,181849300
2023-02-02,4650.0,4680.0,4600.0,4600.0,4382.93505859375,145413400
2023-02-03,4650.0,4780.0,4630.0,4750.0,4525.85693359375,198479900
2023-02-06,4780.0,4810.0,4680.0,4740.0,4516.32861328125,141366300
2023-02-07,4740.0,4790.0,4720.0,4750.0,4525.85693359375,140923100
2023-02-08,4710.0,4790.0,4710.0,4790.0,4563.96923828125,168599500
2023-02-09,4790.0,4840.0,4770.0,4810.0,4583.025390625,177400700
2023-02-10,4840.0,4880.0,4770.0,4860.0,4630.666015625,181146600
2023-02-13,4900.0,4900.0,4800.0,4800.0,4573.49755859375,144569400
2023-02-14,4820.0,4870.0,4810.0,4870.0,4640.1943359375,120995200
2023-02-15,4890.0,4890.0,4810.0,4870.0,4640.1943359375,84568100
2023-02-16,4890.0,4890.0,4850.0,4870.0,4640.1943359375,69966200
2023-02-17,4890.0,4890.0,4830.0,4880.0,4649.72216796875,104019300
2023-02-20,4900.0,4900.0,4840.0,4880.0,4649.72216796875,88432500
2023-02-21,4880.0,4880.0,4820.0,4820.0,4592.5537109375,59319100
2023-02-22,4790.0,4810.0,4730.0,4760.0,4535.384765625,107327900
2023-02-23,4810.0,4810.0,4730.0,4800.0,4573.49755859375,139144500
2023-02-24,4800.0,4840.0,4760.0,4760.0,4535.384765625,46409300
2023-02-27,4780.0,4810.0,4760.0,4810.0,4583.025390625,89918800
2023-02-28,4760.0,4790.0,4670.0,4670.0,4449.6318359375,273125500
2023-03-01,4730.0,4750.0,4700.0,4720.0,4497.2724609375,115578600
2023-03-02,4750.0,4780.0,4720.0,4780.0,4554.44091796875,59377900
2023-03-03,4800.0,4800.0,4730.0,4760.0,4535.384765625,84777000
2023-03-06,4790.0,4800.0,4780.0,4790.0,4563.96923828125,78292000
2023-03-07,4770.0,4850.0,4770.0,4840.0,4611.60986328125,111953700
2023-03-08,4850.0,4850.0,4820.0,4840.0,4611.60986328125,125766100
2023-03-09,4860.0,4870.0,4810.0,4810.0,4583.025390625,79549800
2023-03-10,4820.0,4830.0,4800.0,4820.0,4592.5537109375,125140500
2023-03-13,4810.0,4870.0,4770.0,4830.0,4602.08154296875,106769300
2023-03-14,4770.0,4790.0,4690.0,4710.0,4487.744140625,192444400
2023-03-15,4760.0,4770.0,4700.0,4700.0,4478.21630859375,107761200
2023-03-16,4700.0,4750.0,4640.0,4730.0,4506.80078125,155984500
2023-03-17,4770.0,4900.0,4750.0,4900.0,4668.77880859375,267753300
2023-03-20,4840.0,4880.0,4820.0,4880.0,4649.72216796875,113829400
2023-03-21,4870.0,4920.0,4840.0,4900.0,4668.77880859375,214639300
2023-03-24,4750.0,4820.0,4720.0,4770.0,4770.0,266103900
2023-03-27,4750.0,4790.0,4720.0,4740.0,4740.0,144925200
2023-03-28,4740.0,4780.0,4740.0,4770.0,4770.0,105217100
2023-03-29,4800.0,4820.0,4770.0,4810.0,4810.0,141800500
2023-03-30,4810.0,4810.0,4740.0,4750.0,4750.0,98847200
2023-03-31,4730.0,4750.0,4710.0,4730.0,4730.0,161561800
2023-04-03,4770.0,4800.0,4760.0,4800.0,4800.0,133511700
2023-04-04,4800.0,4820.0,4760.0,4820.0,4820.0,88097800
2023-04-05,4810.0,4880.0,4800.0,4830.0,4830.0,119316500
2023-04-06,4860.0,4860.0,4820.0,4840.0,4840.0,88012300
2023-04-10,4860.0,4860.0,4820.0,4860.0,4860.0,58886800
2023-04-11,4860.0,4890.0,4830.0,4880.0,4880.0,67275600
2023-04-12,4950.0,4950.0,4890.0,4930.0,4930.0,194839900
2023-04-13,4950.0,5000.0,4930.0,4980.0,4980.0,141279800
2023-04-14,5050.0,5100.0,5000.0,5075.0,5075.0,190097200
2023-04-17,5075.0,5075.0,4960.0,4990.0,4990.0,121231300
2023-04-18,4990.0,5025.0,4950.0,4950.0,4950.0,95747700
2023-04-26,5150.0,5150.0,4930.0,5025.0,5025.0,273336000
2023-04-27,4990.0,5150.0,4990.0,5150.0,5150.0,125947200
2023-04-28,5175.0,5275.0,5100.0,5100.0,5100.0,251912000
2023-05-02,5175.0,5175.0,5050.0,5150.0,5150.0,84246100
2023-05-03,5225.0,5225.0,5050.0,5100.0,5100.0,183524700
2023-05-04,5150.0,5175.0,5075.0,5150.0,5150.0,140482000
2023-05-05,5225.0,5250.0,5125.0,5225.0,5225.0,182599600
2023-05-08,5250.0,5250.0,5050.0,5100.0,5100.0,107804200
2023-05-09,5050.0,5125.0,5025.0,5125.0,5125.0,102987300
2023-05-10,5075.0,5150.0,5050.0,5150.0,5150.0,108369600
2023-05-11,5175.0,5175.0,5100.0,5150.0,5150.0,85618800
2023-05-12,5100.0,5175.0,5100.0,5150.0,5150.0,92625800
2023-05-15,5150.0,5175.0,5025.0,5150.0,5150.0,163732600
2023-05-16,5175.0,5200.0,5100.0,5200.0,5200.0,73611200
2023-05-17,5250.0,5250.0,5175.0,5200.0,5200.0,115834500
2023-05-19,5225.0,5450.0,5200.0,5400.0,5400.0,185672200
2023-05-22,5300.0,5500.0,5300.0,5425.0,5425.0,162655900
2023-05-23,5475.0,5600.0,5475.0,5500.0,5500.0,255251600
2023-05-24,5525.0,5600.0,5450.0,5600.0,5600.0,187436100
2023-05-25,5500.0,5575.0,5450.0,5475.0,5475.0,224391900
2023-05-26,5425.0,5600.0,5425.0,5600.0,5600.0,154003100
